baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id
586.199266920746	2.377008596103	0.0798880850931831	29.7542317271769	1.5287740134688e-194	8.42278759013678e-194	Potri.001G005900.v3.1
13.3341525856748	5.65394027912312	0.29886241811306	18.9182042855058	8.07594515661631e-80	2.51607569164043e-79	Potri.001G007400.v3.1
3261.4681433588	1.4783347933032	0.0480457650850076	30.7693048635519	6.74820152811427e-208	3.93830093719613e-207	Potri.001G008400.v3.1
357.017950110903	1.25879716992656	0.0715348831317759	17.5969696855128	2.59861483238291e-69	7.59200624984389e-69	Potri.001G009800.v3.1
1.17717097404958	2.36794481129176	0.449052593804646	5.27320150013853	1.34064227741098e-07	2.11165653370302e-07	Potri.001G014100.v3.1
5.69007129203958	3.24075322019964	0.414320510902008	7.82185080131386	5.20522814510543e-15	9.33855141848122e-15	Potri.001G014300.v3.1
49.1230069710779	2.57501134859753	0.263966562049412	9.75506643191994	1.75485745743508e-22	3.46825362649819e-22	Potri.001G014401.v3.1
0.606031036636222	1.984618229526	0.48568298414382	4.08624204330435	4.38416419155003e-05	6.47252794301514e-05	Potri.001G014600.v3.1
30.6400069647294	6.21982749246443	0.243309433675415	25.5634456852254	3.8918963178839e-144	1.70634797974678e-143	Potri.001G015066.v3.1
4.2314518007597	4.79625461658917	0.456703760731117	10.5018942890049	8.46638357742788e-26	1.73908206484639e-25	Potri.001G015300.v3.1
145.16142502548	1.66165860311093	0.13739059730308	12.0944128326727	1.13047610146147e-33	2.52036156184984e-33	Potri.001G003100.v3.1
526.024466103401	4.89996211749047	0.185251094276281	26.4503815031868	3.61205652488471e-154	1.66042442017374e-153	Potri.001G005100.v3.1
40.8051353097284	4.07340248555097	0.218062205509749	18.6800022316056	7.2016135709407e-78	2.2206458988959e-77	Potri.001G005200.v3.1
885.569894970889	1.15181729755815	0.0279202684954525	41.2538044806323	0	0	Potri.001G006300.v3.1
26.9653723266304	3.06469478456325	0.214022214170865	14.3195172353302	1.6526725989877e-46	4.09422702004081e-46	Potri.001G007100.v3.1
8160.46504480307	1.11915007588471	0.0243892132558894	45.8870921395736	0	0	Potri.001G007900.v3.1
6367.81489546483	2.11457418968408	0.0463980221511789	45.5746622731923	0	0	Potri.001G008700.v3.1
3052.64606266772	3.48206355248071	0.0661995244045643	52.5995252050576	0	0	Potri.001G010000.v3.1
860.037470239954	2.30097468070303	0.0713967278569291	32.2280131004592	7.1520506184628e-228	4.53963286942404e-227	Potri.001G010100.v3.1
2412.02233030292	2.79896651973248	0.0649681882319356	43.0821082733631	0	0	Potri.001G010200.v3.1
653.411710778499	4.86422465443413	0.121075118332535	40.1752624438858	0	0	Potri.001G010600.v3.1
1265.62363738237	5.69936773221759	0.18438174696738	30.9106938509802	8.58000862212989e-210	5.04888239708862e-209	Potri.001G010700.v3.1
1218.57114492103	2.88537688799152	0.296865116024806	9.71948784898799	2.49030878816796e-22	4.91352166862461e-22	Potri.001G011300.v3.1
8.69475894697695	3.89934027386591	0.447854084724403	8.70672035126231	3.12793553583722e-18	5.86885411045892e-18	Potri.001G011500.v3.1
60.3011870165485	6.92037698009234	0.233536982252792	29.6328954555102	5.63425197308437e-193	3.08355417824814e-192	Potri.001G015132.v3.1
243.760485302041	3.32362428536711	0.542625226330897	6.12508251383864	9.06366233277227e-10	1.49520637713474e-09	Potri.001G019850.v3.1
1.65140724820047	1.1943906626356	0.319824199484264	3.73452248004255	0.000188071692563355	0.000272085158153032	Potri.001G025900.v3.1
18.9505408126544	1.3293524191084	0.227463897608653	5.84423476905124	5.08902156451028e-09	8.26860527078504e-09	Potri.001G035900.v3.1
2.60898107277338	4.33404532473958	0.435419233025884	9.95372963803356	2.42905250440305e-23	4.85103284507045e-23	Potri.001G038500.v3.1
3196.70094274231	1.90715603067363	0.046136614969714	41.3371469043744	0	0	Potri.001G041800.v3.1
10.9925031153111	6.55693698551301	0.3106043177921	21.1102570373855	6.4023571412176e-99	2.22584398128021e-98	Potri.001G045601.v3.1
103.278164639576	5.27043605660616	0.207708697303596	25.3741712553455	4.8633594918975e-142	2.10957444401911e-141	Potri.001G045800.v3.1
0.449705697161833	1.86224909690133	0.47288893635441	3.93802636039186	8.21545708714361e-05	0.000120300061153662	Potri.001G048600.v3.1
43.9162448758873	2.13025087185473	0.170636265023577	12.4841625639215	9.10967689446365e-36	2.06953997719445e-35	Potri.001G053700.v3.1
73.8157344979246	3.3003868506283	0.185509279191243	17.7909529109102	8.30553900323414e-71	2.44823637886481e-70	Potri.001G056700.v3.1
993.698597531968	2.31616334432279	0.0900031066200934	25.7342599750407	4.83671840470536e-146	2.14204221095506e-145	Potri.001G060100.v3.1
621.295423536916	2.06348398762418	0.0993365036787158	20.7726657493212	7.64930069071054e-96	2.61322004836792e-95	Potri.001G016200.v3.1
